3.00000E+00 1.13145E-04
3.21446E+00 1.03813E-04
3.44425E+00 9.59449E-05
3.69047E+00 8.92399E-05
3.95429E+00 8.34603E-05
4.23698E+00 7.84298E-05
4.53987E+00 7.40119E-05
4.86441E+00 7.00980E-05
5.21215E+00 6.66068E-05
5.58475E+00 6.34701E-05
5.98399E+00 3.28399E-05
6.41177E+00 1.38392E-05
6.87013E+00 7.01311E-06
7.36125E+00 4.21811E-06
7.88749E+00 2.74866E-06
8.45134E+00 1.88568E-06
9.05550E+00 1.37367E-06
9.70285E+00 1.04796E-06
1.03965E+01 8.29601E-07
1.11397E+01 6.77081E-07
1.19360E+01 5.66968E-07
1.27893E+01 4.85233E-07
1.37036E+01 4.23129E-07
1.46832E+01 3.74686E-07
1.57329E+01 3.34258E-07
1.68576E+01 3.02215E-07
1.80627E+01 2.76482E-07
1.93539E+01 2.55590E-07
2.07375E+01 2.38482E-07
2.22199E+01 2.24380E-07
2.38084E+01 2.12705E-07
2.55104E+01 2.03019E-07
2.73340E+01 1.94988E-07
2.92881E+01 1.88356E-07
3.13818E+01 1.82922E-07
3.36252E+01 1.78428E-07
3.60289E+01 1.74691E-07
3.86045E+01 1.71811E-07
4.13643E+01 1.69697E-07
4.43213E+01 1.68275E-07
4.74897E+01 1.67300E-07
5.08846E+01 1.66709E-07
5.45222E+01 1.66436E-07
5.84198E+01 1.66517E-07
6.25961E+01 1.66901E-07
6.70709E+01 1.67618E-07
7.18656E+01 1.68620E-07
7.70031E+01 1.69924E-07
8.25078E+01 1.71522E-07
8.84060E+01 1.73368E-07
9.47259E+01 1.75480E-07
1.01498E+02 1.77844E-07
1.08753E+02 1.79307E-07
1.16528E+02 1.79413E-07
1.24858E+02 1.80164E-07
1.33784E+02 1.81493E-07
1.43348E+02 1.83344E-07
1.53595E+02 1.85673E-07
1.64575E+02 1.88443E-07
1.76340E+02 1.91627E-07
1.88946E+02 1.95202E-07
2.02454E+02 1.99149E-07
2.16926E+02 2.03455E-07
2.32434E+02 2.08109E-07
2.49050E+02 2.13102E-07
2.66854E+02 2.18430E-07
2.85930E+02 2.24088E-07
3.06371E+02 2.30075E-07
3.28272E+02 2.36391E-07
3.51739E+02 2.43036E-07
3.76884E+02 2.50012E-07
4.03827E+02 2.57325E-07
4.32695E+02 2.64977E-07
4.63627E+02 2.72974E-07
4.96770E+02 2.81322E-07
5.32283E+02 2.90029E-07
5.70334E+02 2.99102E-07
6.11106E+02 3.08550E-07
6.54792E+02 3.18382E-07
7.01601E+02 3.28608E-07
7.51757E+02 3.39239E-07
8.05498E+02 3.50285E-07
8.63080E+02 3.61760E-07
9.24780E+02 3.73675E-07
9.90889E+02 3.86044E-07
1.06173E+03 3.98881E-07
1.13762E+03 4.12200E-07
1.21895E+03 4.26016E-07
1.30609E+03 4.40345E-07
1.39946E+03 4.55204E-07
1.49950E+03 4.70610E-07
1.60670E+03 4.86581E-07
1.72155E+03 5.03135E-07
1.84462E+03 5.20292E-07
1.97649E+03 5.38072E-07
2.11778E+03 5.56496E-07
2.26918E+03 5.75586E-07
2.43140E+03 5.95364E-07
2.60521E+03 6.15853E-07
2.79145E+03 6.37078E-07
