# Columns are numbered by [i] in the line below
#   m_DM[1]     m_phiq[2]     m_phil[3]     gmu[4]     |gu|_min[5]     |gu|_max[6]     |gc|_min[7]     |gc|_max[8]     |gt|_min[9]     |gt|_max[10]     |gs|_min[11]     |gs|_max[12]     |gb|_min[13]     |gb|_max[14]
36.569	1075	388	2.0	0.0279	0.0297	0.1127	0.1204	0.5125	0.5445	0.1291	0.1371	0.5165	0.5486
6.804	3034	167	2.0	0.0482	0.0496	0.1944	0.2005	0.8865	0.9115	0.2233	0.2296	0.8934	0.9185
40.633	617	409	2.0	0.0214	0.0227	0.0870	0.0915	0.3934	0.4169	0.0991	0.1050	0.3963	0.4201
31.496	1187	360	2.0	0.0288	0.0315	0.1163	0.1285	0.5300	0.5761	0.1335	0.1450	0.5341	0.5800
18.850	2436	278	2.0	0.0443	0.0443	0.1787	0.1787	0.8161	0.8161	0.2056	0.2056	0.8225	0.8225
14.587	2541	245	2.0	0.0445	0.0453	0.1792	0.1829	0.8180	0.8339	0.2061	0.2101	0.8244	0.8404
40.651	1554	409	2.0	0.0354	0.0354	0.1424	0.1424	0.6510	0.6510	0.1640	0.1640	0.6562	0.6562
29.414	767	348	2.0	0.0212	0.0255	0.0854	0.1043	0.3898	0.4657	0.0982	0.1172	0.3929	0.4688
54.154	958	472	2.0	0.0279	0.0279	0.1124	0.1124	0.5125	0.5137	0.1291	0.1294	0.5165	0.5178
51.316	593	459	2.0	0.0211	0.0218	0.0849	0.0881	0.3876	0.3999	0.0977	0.1007	0.3907	0.4029
28.999	1264	345	2.0	0.0291	0.0324	0.1174	0.1325	0.5358	0.5934	0.1350	0.1494	0.5400	0.5975
29.692	1306	349	2.0	0.0304	0.0327	0.1226	0.1324	0.5588	0.6002	0.1408	0.1512	0.5631	0.6047
41.265	227	412	2.0	0.0138	0.0144	0.0555	0.0585	0.2537	0.2646	0.0639	0.0666	0.2557	0.2666
52.467	862	464	2.0	0.0268	0.0268	0.1083	0.1083	0.4921	0.4921	0.1240	0.1240	0.4959	0.4959
7.091	863	171	2.0	0.0200	0.0284	0.0815	0.1186	0.3670	0.5142	0.0924	0.1292	0.3697	0.5168
52.630	363	465	2.0	0.0177	0.0178	0.0715	0.0722	0.3259	0.3269	0.0821	0.0823	0.3284	0.3294
7.484	915	175	2.0	0.0202	0.0288	0.0820	0.1200	0.3718	0.5233	0.0937	0.1315	0.3746	0.5261
11.499	542	217	2.0	0.0152	0.0221	0.0617	0.0921	0.2791	0.4010	0.0703	0.1008	0.2812	0.4031
5.800	3129	154	2.0	0.0483	0.0504	0.1947	0.2044	0.8886	0.9253	0.2239	0.2330	0.8955	0.9322
6.659	2201	165	2.0	0.0365	0.0428	0.1471	0.1753	0.6718	0.7826	0.1693	0.1969	0.6771	0.7878
9.894	235	202	2.0	0.0110	0.0147	0.0446	0.0616	0.2007	0.2665	0.0505	0.0670	0.2022	0.2678
15.695	501	254	2.0	0.0160	0.0210	0.0654	0.0869	0.2927	0.3822	0.0737	0.0961	0.2947	0.3845
44.735	793	429	2.0	0.0247	0.0256	0.0998	0.1036	0.4551	0.4706	0.1147	0.1185	0.4586	0.4741
18.940	1932	279	2.0	0.0372	0.0396	0.1503	0.1603	0.6853	0.7272	0.1726	0.1832	0.6906	0.7327
56.118	667	480	2.0	0.0230	0.0230	0.0926	0.0926	0.4229	0.4229	0.1066	0.1066	0.4262	0.4262
5.680	1269	153	2.0	0.0239	0.0340	0.0968	0.1419	0.4397	0.6169	0.1108	0.1550	0.4430	0.6202
23.591	1385	311	2.0	0.0308	0.0340	0.1245	0.1392	0.5666	0.6224	0.1427	0.1566	0.5709	0.6266
39.517	615	403	2.0	0.0209	0.0229	0.0843	0.0934	0.3846	0.4187	0.0969	0.1054	0.3876	0.4216
27.816	1509	338	2.0	0.0328	0.0351	0.1321	0.1424	0.6032	0.6437	0.1520	0.1621	0.6080	0.6484
26.217	1691	328	2.0	0.0358	0.0370	0.1442	0.1496	0.6579	0.6797	0.1658	0.1712	0.6630	0.6848
19.779	440	285	2.0	0.0147	0.0199	0.0597	0.0826	0.2703	0.3615	0.0681	0.0909	0.2723	0.3635
24.313	1248	316	2.0	0.0284	0.0324	0.1148	0.1327	0.5228	0.5924	0.1317	0.1491	0.5268	0.5964
42.671	1439	419	2.0	0.0340	0.0342	0.1370	0.1378	0.6254	0.6295	0.1576	0.1586	0.6303	0.6344
40.910	156	410	2.0	0.0125	0.0127	0.0502	0.0514	0.2292	0.2322	0.0578	0.0585	0.2310	0.2339
5.429	3637	149	2.0	0.0541	0.0541	0.2180	0.2180	0.9965	0.9965	0.2511	0.2511	1.0044	1.0044
39.684	681	404	2.0	0.0223	0.0240	0.0904	0.0983	0.4106	0.4399	0.1034	0.1107	0.4137	0.4429
12.506	1050	227	2.0	0.0233	0.0307	0.0940	0.1272	0.4282	0.5571	0.1079	0.1401	0.4315	0.5603
24.218	1080	315	2.0	0.0256	0.0303	0.1030	0.1243	0.4705	0.5521	0.1185	0.1389	0.4742	0.5557
49.500	378	451	2.0	0.0176	0.0176	0.0710	0.0710	0.3226	0.3226	0.0813	0.0813	0.3250	0.3250
51.371	765	459	2.0	0.0246	0.0252	0.0992	0.1014	0.4523	0.4639	0.1140	0.1169	0.4558	0.4676
15.106	2341	249	2.0	0.0419	0.0435	0.1689	0.1750	0.7708	0.8002	0.1942	0.2016	0.7768	0.8065
33.520	1637	371	2.0	0.0357	0.0363	0.1437	0.1463	0.6561	0.6678	0.1653	0.1683	0.6613	0.6731
19.616	746	284	2.0	0.0194	0.0256	0.0783	0.1058	0.3570	0.4651	0.0899	0.1170	0.3598	0.4678
23.391	772	310	2.0	0.0203	0.0261	0.0817	0.1078	0.3727	0.4751	0.0939	0.1195	0.3757	0.4780
8.958	3167	192	2.0	0.0503	0.0505	0.2026	0.2036	0.9259	0.9303	0.2333	0.2344	0.9332	0.9376
17.963	388	272	2.0	0.0142	0.0181	0.0577	0.0742	0.2595	0.3310	0.0653	0.0833	0.2613	0.3332
5.620	2194	152	2.0	0.0359	0.0434	0.1447	0.1787	0.6606	0.7910	0.1665	0.1990	0.6658	0.7959
11.844	1776	221	2.0	0.0336	0.0386	0.1358	0.1582	0.6173	0.7051	0.1555	0.1774	0.6220	0.7097
18.988	2270	279	2.0	0.0424	0.0425	0.1708	0.1718	0.7793	0.7823	0.1963	0.1971	0.7854	0.7883
17.972	348	272	2.0	0.0133	0.0174	0.0544	0.0724	0.2439	0.3163	0.0614	0.0795	0.2456	0.3180
11.028	1898	213	2.0	0.0342	0.0401	0.1379	0.1644	0.6304	0.7316	0.1589	0.1841	0.6354	0.7364
54.201	876	472	2.0	0.0268	0.0269	0.1080	0.1086	0.4929	0.4946	0.1242	0.1246	0.4968	0.4984
32.432	1592	365	2.0	0.0348	0.0359	0.1404	0.1445	0.6414	0.6610	0.1616	0.1666	0.6465	0.6663
15.694	419	254	2.0	0.0149	0.0193	0.0610	0.0801	0.2724	0.3513	0.0685	0.0883	0.2742	0.3533
7.551	1693	176	2.0	0.0303	0.0380	0.1221	0.1571	0.5566	0.6917	0.1402	0.1739	0.5609	0.6958
27.366	167	335	2.0	0.0117	0.0124	0.0479	0.0513	0.2147	0.2265	0.0540	0.0570	0.2161	0.2279
11.327	1587	216	2.0	0.0307	0.0371	0.1241	0.1530	0.5652	0.6757	0.1424	0.1699	0.5695	0.6798
34.988	1152	379	2.0	0.0284	0.0310	0.1143	0.1263	0.5218	0.5675	0.1315	0.1429	0.5258	0.5715
17.606	2021	269	2.0	0.0385	0.0407	0.1556	0.1652	0.7087	0.7456	0.1785	0.1877	0.7142	0.7510
48.978	763	449	2.0	0.0248	0.0248	0.0998	0.0998	0.4556	0.4556	0.1148	0.1148	0.4591	0.4591
14.713	519	246	2.0	0.0161	0.0218	0.0654	0.0909	0.2949	0.3963	0.0743	0.0996	0.2971	0.3984
52.927	674	466	2.0	0.0236	0.0240	0.0952	0.0973	0.4329	0.4395	0.1090	0.1107	0.4362	0.4427
13.181	1463	233	2.0	0.0289	0.0353	0.1164	0.1454	0.5308	0.6435	0.1337	0.1619	0.5350	0.6475
20.515	1724	290	2.0	0.0344	0.0377	0.1386	0.1535	0.6329	0.6906	0.1595	0.1739	0.6379	0.6955
39.667	1172	404	2.0	0.0304	0.0310	0.1228	0.1257	0.5578	0.5687	0.1405	0.1432	0.5620	0.5729
31.249	256	358	2.0	0.0141	0.0141	0.0575	0.0575	0.2581	0.2581	0.0650	0.0650	0.2599	0.2599
38.757	350	399	2.0	0.0156	0.0177	0.0633	0.0726	0.2875	0.3233	0.0724	0.0813	0.2897	0.3254
23.535	1988	311	2.0	0.0392	0.0400	0.1579	0.1612	0.7209	0.7351	0.1816	0.1852	0.7266	0.7408
14.146	342	241	2.0	0.0126	0.0177	0.0512	0.0739	0.2302	0.3214	0.0580	0.0808	0.2318	0.3231
50.157	733	454	2.0	0.0236	0.0236	0.0952	0.0952	0.4351	0.4351	0.1096	0.1096	0.4385	0.4385
8.884	247	191	2.0	0.0100	0.0145	0.0405	0.0602	0.1825	0.2642	0.0459	0.0664	0.1838	0.2657
6.953	1241	169	2.0	0.0245	0.0337	0.0993	0.1404	0.4493	0.6107	0.1132	0.1535	0.4526	0.6139
43.949	922	425	2.0	0.0261	0.0277	0.1052	0.1124	0.4804	0.5081	0.1210	0.1279	0.4842	0.5118
43.689	594	424	2.0	0.0207	0.0224	0.0837	0.0904	0.3811	0.4108	0.0960	0.1035	0.3841	0.4140
7.834	3159	179	2.0	0.0498	0.0503	0.2007	0.2028	0.9173	0.9264	0.2311	0.2334	0.9245	0.9337
46.023	1105	435	2.0	0.0299	0.0299	0.1210	0.1210	0.5496	0.5496	0.1384	0.1384	0.5537	0.5537
46.835	599	439	2.0	0.0212	0.0224	0.0856	0.0908	0.3902	0.4110	0.0983	0.1035	0.3932	0.4141
7.542	2605	176	2.0	0.0425	0.0462	0.1715	0.1882	0.7830	0.8470	0.1973	0.2133	0.7891	0.8530
36.060	455	385	2.0	0.0170	0.0197	0.0687	0.0802	0.3129	0.3612	0.0788	0.0909	0.3154	0.3638
6.832	1005	168	2.0	0.0207	0.0306	0.0840	0.1277	0.3811	0.5539	0.0960	0.1392	0.3839	0.5567
9.048	1912	193	2.0	0.0341	0.0403	0.1373	0.1658	0.6270	0.7355	0.1580	0.1850	0.6319	0.7401
24.187	2212	315	2.0	0.0423	0.0423	0.1703	0.1703	0.7782	0.7782	0.1961	0.1961	0.7843	0.7843
23.435	1634	310	2.0	0.0342	0.0366	0.1381	0.1489	0.6300	0.6701	0.1587	0.1687	0.6349	0.6749
28.682	262	343	2.0	0.0134	0.0152	0.0546	0.0622	0.2463	0.2779	0.0620	0.0699	0.2480	0.2797
27.034	1523	333	2.0	0.0331	0.0354	0.1333	0.1442	0.6089	0.6495	0.1534	0.1635	0.6137	0.6542
50.159	813	454	2.0	0.0256	0.0260	0.1032	0.1054	0.4709	0.4767	0.1186	0.1201	0.4746	0.4802
33.296	991	370	2.0	0.0265	0.0286	0.1074	0.1158	0.4877	0.5242	0.1228	0.1320	0.4914	0.5281
7.900	116	180	2.0	0.0073	0.0091	0.0299	0.0380	0.1346	0.1656	0.0339	0.0416	0.1356	0.1665
7.096	2929	171	2.0	0.0464	0.0486	0.1870	0.1960	0.8547	0.8945	0.2154	0.2254	0.8614	0.9016
21.636	342	298	2.0	0.0142	0.0174	0.0580	0.0721	0.2593	0.3167	0.0653	0.0796	0.2610	0.3185
12.989	2400	231	2.0	0.0423	0.0440	0.1707	0.1776	0.7785	0.8094	0.1962	0.2039	0.7846	0.8157
18.297	316	274	2.0	0.0130	0.0161	0.0532	0.0657	0.2376	0.2959	0.0598	0.0745	0.2392	0.2981
9.009	315	192	2.0	0.0114	0.0166	0.0463	0.0689	0.2092	0.3014	0.0527	0.0758	0.2108	0.3031
36.790	677	389	2.0	0.0217	0.0235	0.0875	0.0950	0.3988	0.4323	0.1005	0.1089	0.4019	0.4356
5.600	2976	152	2.0	0.0461	0.0494	0.1858	0.2009	0.8488	0.9054	0.2139	0.2280	0.8555	0.9119
10.210	1636	205	2.0	0.0309	0.0376	0.1251	0.1551	0.5685	0.6849	0.1432	0.1723	0.5728	0.6891
6.501	2215	163	2.0	0.0365	0.0434	0.1472	0.1781	0.6726	0.7915	0.1695	0.1991	0.6779	0.7965
6.453	123	163	2.0	0.0075	0.0098	0.0311	0.0402	0.1370	0.1793	0.0345	0.0451	0.1378	0.1805
15.377	2155	251	2.0	0.0397	0.0420	0.1604	0.1704	0.7309	0.7699	0.1841	0.1939	0.7366	0.7756
15.056	926	249	2.0	0.0220	0.0291	0.0893	0.1210	0.4048	0.5277	0.1020	0.1326	0.4078	0.5306
41.109	1223	411	2.0	0.0303	0.0316	0.1223	0.1275	0.5585	0.5816	0.1407	0.1465	0.5628	0.5861
23.013	446	308	2.0	0.0152	0.0191	0.0617	0.0784	0.2801	0.3497	0.0705	0.0880	0.2822	0.3521
12.107	2533	223	2.0	0.0436	0.0453	0.1758	0.1830	0.8020	0.8320	0.2021	0.2096	0.8082	0.8384
53.901	969	471	2.0	0.0281	0.0281	0.1131	0.1131	0.5174	0.5174	0.1304	0.1304	0.5215	0.5215
22.944	1895	307	2.0	0.0373	0.0392	0.1503	0.1584	0.6869	0.7209	0.1731	0.1816	0.6923	0.7265
39.458	809	403	2.0	0.0255	0.0261	0.1029	0.1065	0.4699	0.4773	0.1184	0.1201	0.4736	0.4806
40.355	357	407	2.0	0.0173	0.0173	0.0705	0.0705	0.3166	0.3166	0.0797	0.0797	0.3188	0.3188
56.305	791	481	2.0	0.0257	0.0257	0.1037	0.1037	0.4732	0.4732	0.1192	0.1192	0.4769	0.4769
14.461	645	244	2.0	0.0176	0.0229	0.0717	0.0939	0.3233	0.4193	0.0814	0.1055	0.3256	0.4221
29.209	621	346	2.0	0.0189	0.0232	0.0764	0.0957	0.3487	0.4230	0.0879	0.1064	0.3514	0.4256
10.170	2554	204	2.0	0.0434	0.0457	0.1748	0.1855	0.7978	0.8384	0.2010	0.2111	0.8040	0.8446
19.535	2371	283	2.0	0.0432	0.0435	0.1740	0.1753	0.7956	0.8014	0.2005	0.2019	0.8019	0.8078
13.050	2787	232	2.0	0.0472	0.0472	0.1898	0.1898	0.8681	0.8681	0.2187	0.2187	0.8750	0.8750
14.217	1195	242	2.0	0.0259	0.0322	0.1050	0.1330	0.4762	0.5863	0.1199	0.1474	0.4798	0.5898
28.011	995	339	2.0	0.0255	0.0285	0.1032	0.1161	0.4683	0.5212	0.1180	0.1312	0.4719	0.5249
17.544	1965	269	2.0	0.0378	0.0402	0.1526	0.1634	0.6957	0.7364	0.1753	0.1854	0.7011	0.7416
27.856	396	338	2.0	0.0146	0.0178	0.0590	0.0725	0.2691	0.3271	0.0678	0.0824	0.2712	0.3295
46.704	882	438	2.0	0.0256	0.0270	0.1033	0.1093	0.4711	0.4956	0.1187	0.1248	0.4748	0.4993
7.386	37	174	2.0	0.0050	0.0060	0.0205	0.0241	0.0913	0.1100	0.0230	0.0277	0.0919	0.1109
7.021	1426	170	2.0	0.0267	0.0353	0.1079	0.1459	0.4914	0.6428	0.1238	0.1617	0.4952	0.6466
11.089	2086	213	2.0	0.0379	0.0415	0.1530	0.1695	0.6972	0.7605	0.1757	0.1915	0.7026	0.7658
9.979	465	203	2.0	0.0149	0.0202	0.0611	0.0840	0.2708	0.3672	0.0681	0.0923	0.2725	0.3692
19.802	476	285	2.0	0.0155	0.0206	0.0628	0.0858	0.2839	0.3746	0.0715	0.0942	0.2860	0.3766
39.077	777	401	2.0	0.0243	0.0257	0.0985	0.1050	0.4454	0.4698	0.1122	0.1182	0.4487	0.4729
42.559	576	418	2.0	0.0201	0.0221	0.0812	0.0898	0.3705	0.4059	0.0934	0.1022	0.3734	0.4088
52.802	541	466	2.0	0.0208	0.0209	0.0839	0.0846	0.3815	0.3846	0.0961	0.0969	0.3844	0.3876
29.952	852	351	2.0	0.0232	0.0270	0.0938	0.1106	0.4265	0.4921	0.1074	0.1238	0.4297	0.4953
38.853	1394	400	2.0	0.0335	0.0337	0.1354	0.1360	0.6168	0.6194	0.1554	0.1560	0.6215	0.6242
35.895	899	384	2.0	0.0245	0.0274	0.0989	0.1119	0.4514	0.5007	0.1137	0.1260	0.4549	0.5041
18.888	732	279	2.0	0.0202	0.0258	0.0819	0.1071	0.3720	0.4681	0.0937	0.1177	0.3748	0.4706
5.161	3083	146	2.0	0.0473	0.0502	0.1905	0.2035	0.8698	0.9202	0.2192	0.2317	0.8766	0.9270
9.152	1786	194	2.0	0.0324	0.0391	0.1308	0.1611	0.5959	0.7137	0.1501	0.1795	0.6005	0.7182
14.087	2174	241	2.0	0.0398	0.0417	0.1605	0.1681	0.7313	0.7684	0.1843	0.1936	0.7370	0.7744
9.500	3019	198	2.0	0.0488	0.0491	0.1965	0.1979	0.8980	0.9034	0.2263	0.2276	0.9051	0.9105
41.268	907	412	2.0	0.0257	0.0270	0.1039	0.1091	0.4727	0.4967	0.1191	0.1251	0.4763	0.5005
22.960	960	307	2.0	0.0235	0.0288	0.0946	0.1188	0.4317	0.5243	0.1088	0.1319	0.4350	0.5275
37.765	1128	394	2.0	0.0285	0.0306	0.1150	0.1245	0.5252	0.5607	0.1323	0.1412	0.5293	0.5647
35.615	335	383	2.0	0.0151	0.0172	0.0613	0.0703	0.2781	0.3147	0.0700	0.0792	0.2802	0.3169
6.703	928	166	2.0	0.0204	0.0292	0.0828	0.1220	0.3752	0.5297	0.0945	0.1331	0.3780	0.5325
23.839	1155	313	2.0	0.0275	0.0312	0.1114	0.1275	0.5046	0.5698	0.1271	0.1434	0.5084	0.5736
9.487	228	197	2.0	0.0105	0.0137	0.0431	0.0558	0.1921	0.2512	0.0483	0.0632	0.1934	0.2530
32.838	1463	367	2.0	0.0328	0.0345	0.1322	0.1392	0.6041	0.6339	0.1522	0.1597	0.6088	0.6388
9.757	1188	200	2.0	0.0250	0.0328	0.1013	0.1364	0.4601	0.5957	0.1159	0.1497	0.4636	0.5990
33.421	767	371	2.0	0.0226	0.0251	0.0912	0.1018	0.4164	0.4610	0.1049	0.1161	0.4197	0.4644
11.292	1610	215	2.0	0.0306	0.0371	0.1233	0.1529	0.5624	0.6766	0.1417	0.1702	0.5668	0.6808
51.625	809	461	2.0	0.0253	0.0259	0.1022	0.1048	0.4665	0.4757	0.1175	0.1198	0.4701	0.4793
6.101	3028	158	2.0	0.0476	0.0496	0.1919	0.2007	0.8748	0.9100	0.2204	0.2292	0.8816	0.9168
31.502	1600	360	2.0	0.0352	0.0360	0.1421	0.1454	0.6473	0.6619	0.1631	0.1667	0.6523	0.6670
10.686	91	210	2.0	0.0075	0.0088	0.0308	0.0361	0.1359	0.1612	0.0342	0.0406	0.1367	0.1623
60.414	502	498	2.0	0.0208	0.0209	0.0837	0.0844	0.3821	0.3845	0.0963	0.0969	0.3851	0.3875
23.278	1777	309	2.0	0.0361	0.0381	0.1455	0.1549	0.6631	0.6997	0.1671	0.1762	0.6683	0.7048
44.346	1103	427	2.0	0.0294	0.0297	0.1189	0.1197	0.5411	0.5463	0.1363	0.1376	0.5452	0.5506
28.246	235	341	2.0	0.0124	0.0146	0.0500	0.0600	0.2274	0.2655	0.0573	0.0668	0.2291	0.2671
17.288	2272	267	2.0	0.0417	0.0430	0.1679	0.1740	0.7665	0.7896	0.1931	0.1989	0.7725	0.7955
8.539	152	187	2.0	0.0088	0.0113	0.0356	0.0460	0.1617	0.2059	0.0407	0.0518	0.1629	0.2073
14.511	172	244	2.0	0.0098	0.0113	0.0397	0.0457	0.1799	0.2086	0.0453	0.0526	0.1812	0.2102
5.737	1082	154	2.0	0.0215	0.0316	0.0872	0.1319	0.3946	0.5723	0.0994	0.1438	0.3975	0.5752
30.712	606	355	2.0	0.0189	0.0231	0.0762	0.0952	0.3471	0.4205	0.0874	0.1058	0.3498	0.4231
49.621	300	452	2.0	0.0164	0.0164	0.0667	0.0662	0.3017	0.3021	0.0760	0.0761	0.3039	0.3044
14.502	1852	244	2.0	0.0355	0.0393	0.1435	0.1606	0.6527	0.7181	0.1644	0.1807	0.6577	0.7230
15.964	2045	256	2.0	0.0388	0.0408	0.1564	0.1656	0.7146	0.7491	0.1801	0.1886	0.7202	0.7546
42.879	414	420	2.0	0.0181	0.0189	0.0734	0.0772	0.3325	0.3467	0.0837	0.0873	0.3350	0.3491
36.912	816	389	2.0	0.0237	0.0261	0.0958	0.1058	0.4361	0.4778	0.1099	0.1203	0.4395	0.4813
